TestCaseID,testCase_Name,testCase_State,testCase_startTimestamp,$testCase_stopTimestamp,module_Name,mpa_Patch,mpa_Release,testEnv_Client,testEnv_Server
10313,Edit a preferred date,finished,30.03.2017 03:25:57,30.03.2017 03:27:27,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10324,Change an existing template,finished,29.03.2017 18:53:04,29.03.2017 18:53:52,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10327,Open the workarea Patient Documents for a patient whose firstname has 18 letters,finished,29.03.2017 22:41:39,29.03.2017 22:42:26,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10330,medical discharge,finished,30.03.2017 04:08:53,30.03.2017 04:11:33,Diagnoses Procedure,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10340,LKF UserRole change (gf.viewer.def.DefDefinitionDLDialog.standard),finished,30.03.2017 03:31:18,30.03.2017 03:34:07,Diagnoses Procedure,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10352,Insert an existing TC definition,finished,29.03.2017 20:49:58,29.03.2017 20:53:39,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10358,Edit a text module of a write protected document,finished,29.03.2017 21:17:04,29.03.2017 21:20:06,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10363,Move an appointment by drag&drop into not available area (plan),finished,29.03.2017 20:26:11,29.03.2017 20:27:37,Appointment,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10365,Move an appointment by cut&paste into not available area (plan),finished,29.03.2017 20:29:17,29.03.2017 20:31:16,Appointment,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10370,Diktat anlegen aus MCC (Meierhofer) über MPAApplication.doc,finished,30.03.2017 09:15:15,30.03.2017 09:20:43,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10379,Transfer a patient via clipboard to an occupied bed,finished,29.03.2017 22:39:06,29.03.2017 22:40:40,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10380,Transfer a patient via clipboard (no patient is in the clipboard),finished,29.03.2017 22:40:44,29.03.2017 22:42:01,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10388,Create a new order position freetext,finished,30.03.2017 02:14:54,30.03.2017 02:15:20,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10392,End a patients time off,finished,29.03.2017 22:43:40,29.03.2017 22:46:02,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10397,Reset todo - mode 3 (different client),finished,30.03.2017 07:38:08,30.03.2017 07:43:46,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10400,Record a note for a case,finished,29.03.2017 21:47:11,29.03.2017 21:48:27,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10401,Record a note for a bed,finished,29.03.2017 21:49:46,29.03.2017 21:50:55,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10403,Record a note for a ward,finished,29.03.2017 21:52:08,29.03.2017 21:53:10,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10409,Delete a note for a patient,finished,29.03.2017 21:45:56,29.03.2017 21:47:08,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10410,Delete a note for a case,finished,29.03.2017 21:48:30,29.03.2017 21:49:42,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10411,Delete a note for a bed,finished,29.03.2017 21:50:58,29.03.2017 21:52:05,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10414,Delete a note for a ward,finished,29.03.2017 21:53:13,29.03.2017 21:54:13,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10419,Change ward,finished,29.03.2017 20:11:37,29.03.2017 20:13:25,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10422,Show the patient information (select patient on the treebrowser),finished,29.03.2017 20:39:57,29.03.2017 20:41:52,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10425,Show patient information (open the workarea Details Patient),finished,29.03.2017 20:23:34,29.03.2017 20:25:14,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10445,Transfer via action button,finished,29.03.2017 20:48:51,29.03.2017 20:50:49,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10446,Discharge patient via action button to pool,finished,29.03.2017 20:50:52,29.03.2017 20:52:32,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10447,Add a symbol via action button,finished,29.03.2017 20:52:35,29.03.2017 20:54:18,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10448,Add a case note via action button,finished,29.03.2017 20:54:22,29.03.2017 20:55:33,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10449,Add a bed symbol via action button,finished,29.03.2017 20:55:36,29.03.2017 20:56:48,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10450,Add a bed note via action button,finished,29.03.2017 20:56:51,29.03.2017 20:58:03,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10451,Open the workarea Patient Documents via action button,finished,29.03.2017 20:58:06,29.03.2017 20:59:40,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10452,Print work organizers via action button,finished,29.03.2017 20:59:43,29.03.2017 21:00:49,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10453,Start the dictation process via action button,finished,29.03.2017 21:00:53,29.03.2017 21:03:25,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10454,Open the appointment calendar via action button,finished,29.03.2017 21:03:28,29.03.2017 21:04:56,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10455,Open the appointments overview via action button,finished,29.03.2017 21:04:59,29.03.2017 21:06:23,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10456,Open the workarea Start Workflow via action button,finished,29.03.2017 21:06:26,29.03.2017 21:08:02,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10457,Open the workarea DRG Workplace via action button,finished,29.03.2017 21:08:06,29.03.2017 21:09:51,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10458,Create procedures by an order form via action button,finished,29.03.2017 21:11:34,29.03.2017 21:12:40,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10460,Show the procedures of a case via action button,finished,29.03.2017 21:12:43,29.03.2017 21:13:48,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10461,Permission to view wards after a change of user,finished,29.03.2017 20:17:58,29.03.2017 20:20:58,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10462,Permission to view wards after a change of the role,finished,29.03.2017 20:15:30,29.03.2017 20:17:54,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10471,medical discharge not allowed - followed by user change,finished,30.03.2017 04:11:39,30.03.2017 04:18:12,Diagnoses Procedure,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10473,Dictate for an outpatient case,finished,30.03.2017 05:01:41,30.03.2017 05:05:19,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10474,Choosing employee window has to appear in front of Leistungen WA,finished,30.03.2017 05:36:42,30.03.2017 05:38:00,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10491,Tooltip on occupied bed (forceDirectPainting is true),finished,29.03.2017 21:58:37,29.03.2017 22:01:08,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10492,Tooltip on free bed (forceDirectPainting is true),finished,29.03.2017 21:56:28,29.03.2017 21:58:34,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10493,Tooltip on a room symbol,finished,29.03.2017 22:01:11,29.03.2017 22:03:18,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10494,Tooltip on a ward symbol,finished,29.03.2017 22:03:21,29.03.2017 22:05:29,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10499,Show the bedroomward information (update bed information),finished,29.03.2017 20:27:23,29.03.2017 20:29:33,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10505,Save procedures by an order in workflow (auto save on forward),finished,30.03.2017 05:58:07,30.03.2017 05:59:32,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10510,Single process - forward-command enabled,finished,30.03.2017 09:06:41,30.03.2017 09:08:15,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10512,Add a main-diagnosis to a case,finished,29.03.2017 21:13:52,29.03.2017 21:16:10,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10571,Symbol for wards,finished,29.03.2017 20:13:28,29.03.2017 20:13:47,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10576,Insert a mobile bed,finished,29.03.2017 20:29:36,29.03.2017 20:30:44,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10577,Remove a mobile bed,finished,29.03.2017 20:30:47,29.03.2017 20:31:54,Bed management,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10593,Protocolation of action Vorlage.newObject on document-templates,finished,30.03.2017 00:00:00,30.03.2017 00:03:12,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10608,Reset todo - mode 3 (same client),finished,30.03.2017 07:49:15,30.03.2017 07:50:31,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10613,Back to todo list - subprocess (resource 'jeder'),finished,30.03.2017 07:45:05,30.03.2017 07:45:53,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
10627,Planning surgery appt without case,finished,30.03.2017 07:43:03,30.03.2017 07:47:07,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10638,Search by Specialty,finished,30.03.2017 06:06:00,30.03.2017 06:07:18,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10639,Search by Planned Date,finished,30.03.2017 06:07:21,30.03.2017 06:08:39,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10657,Open WA OP Dokumentation 1,finished,30.03.2017 06:43:59,30.03.2017 06:46:32,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10666,Commit SurgerySession - UserQuestion,finished,30.03.2017 06:24:08,30.03.2017 06:27:47,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10667,Commit SurgerySession - SurgerySession validators,finished,30.03.2017 06:20:39,30.03.2017 06:24:04,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10671,Button Stationären Aufenthalt  Current case,finished,30.03.2017 06:14:25,30.03.2017 06:17:18,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10673,Workarea OP PlanungSurgery Planning,finished,30.03.2017 05:48:22,30.03.2017 05:51:35,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10677,Button Set case to surgery session,finished,30.03.2017 07:08:11,30.03.2017 07:10:57,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10680,Updating of surgery state and progress in Surgery appointment calendar,finished,30.03.2017 07:21:54,30.03.2017 07:28:31,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10688,SpeechMike - Dictate from Bed Management,finished,30.03.2017 00:56:12,30.03.2017 01:00:28,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10700,Customizing OP PersonalStaff Type,finished,30.03.2017 08:03:19,30.03.2017 08:06:34,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10715,Workarea OP Calender,finished,30.03.2017 06:00:38,30.03.2017 06:04:31,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10716,Display OP Header,finished,30.03.2017 05:51:41,30.03.2017 05:56:36,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10720,Change Planned duration of surgeryOP,finished,30.03.2017 07:57:05,30.03.2017 08:00:52,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
10777,Search for clinical comments,finished,30.03.2017 09:09:18,30.03.2017 09:10:27,Patient Administration,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10790,SpeechMike - Start to listen a dictation while editing an other one,finished,30.03.2017 01:18:45,30.03.2017 01:20:53,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10843,SpeechMike - Start 2 dictations,finished,30.03.2017 01:06:14,30.03.2017 01:08:44,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10858,SpeechMike - Information about a dictation is shown on the window title,finished,30.03.2017 01:27:09,30.03.2017 01:29:21,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10859,SpeechMike - Start to listen a dictation while listening to an other one,finished,30.03.2017 01:16:26,30.03.2017 01:18:39,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10871,Delete document - dictation,finished,29.03.2017 19:23:53,29.03.2017 19:28:21,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10915,Export von Diagnoses  Leistungen,finished,29.03.2017 21:12:44,29.03.2017 21:29:28,HL7,445763,4.0.3,MPAQSDEVDESK03,MPAQSSNSDEV03
10919,SpeechMike - Add a dictation to an existing Word document,finished,30.03.2017 01:33:57,30.03.2017 01:38:40,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10975,Select several appointments (Rel. = 3.9),finished,29.03.2017 18:49:32,29.03.2017 18:53:04,Appointment,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
10981,Open clinical document not reinitializing textblocks,finished,30.03.2017 03:38:07,30.03.2017 03:40:32,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10982,Open clinical document reinitializing textblocks,finished,30.03.2017 03:40:39,30.03.2017 03:43:05,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
10996,Customizing of AuthenticationProperties on non-Systema-Vendors,finished,30.03.2017 04:21:55,30.03.2017 04:22:31,Session Handling,445763,4.0.3,MPAQSDEVDESK03,MPAQSSNSDEV03
11004,Open WA OP Dokumentation 2,finished,30.03.2017 06:46:37,30.03.2017 06:49:42,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
11010,Button Eingriff hinzufügen  Add surgeryOP,finished,30.03.2017 06:49:46,30.03.2017 06:52:19,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
11067,Use connections in an order, save it,finished,30.03.2017 02:46:11,30.03.2017 02:47:23,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11082,View Headerinformation - Waiting listInpatient case,finished,30.03.2017 05:56:40,30.03.2017 05:59:27,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
11087,Planning surgery appt with case,finished,30.03.2017 07:47:11,30.03.2017 07:49:42,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
11092,Available orders (no ordertype associated),finished,30.03.2017 02:47:27,30.03.2017 02:49:23,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11095,Search by OP Name,finished,30.03.2017 06:04:35,30.03.2017 06:05:56,Surgery Planning and Documentation,445763,4.0.3,MPAQSDEVDESK02,MPAQSSNSDEV03
11099,Delete an order via button (select yes),finished,30.03.2017 03:59:49,30.03.2017 04:01:43,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11100,Delete an order via button (select no),finished,30.03.2017 04:01:47,30.03.2017 04:02:51,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11101,Update document information,finished,29.03.2017 23:11:09,29.03.2017 23:12:42,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
11102,Delete an order via button (select cancel),finished,30.03.2017 04:02:54,30.03.2017 04:03:59,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11103,Delete an order via pop-up menu (select cancel),finished,30.03.2017 04:06:16,30.03.2017 04:07:19,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11104,Update view DokumentEditor when changing Role,finished,29.03.2017 22:50:06,29.03.2017 22:54:21,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
11105,Delete an order via pop-up menu (select yes),finished,30.03.2017 04:04:02,30.03.2017 04:05:06,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11106,Delete an order via pop-up menu (select no),finished,30.03.2017 04:05:09,30.03.2017 04:06:12,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11108,Print OrganisationsmittelWorkorganizers different Printer,failed,30.03.2017 02:09:52,30.03.2017 02:10:59,Label and Formular Printing,445763,4.0.3,MPAQSDEVDESK03,MPAQSSNSDEV03
11124,Create a new MaterialType,finished,30.03.2017 02:26:33,30.03.2017 02:28:05,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11126,Start planned process automatically due to Assoc TerminBuchAutoStartMetaProzess,finished,29.03.2017 21:19:01,29.03.2017 21:21:47,Appointment,445763,4.0.3,MPAQSEXECDESK01,MPAQSSNSDEV03
11133,Create a new OrderProfile,finished,30.03.2017 02:23:19,30.03.2017 02:26:29,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11160,External EDIFACT Distribution of documents  simple file_name_expression,finished,30.03.2017 07:55:30,30.03.2017 07:58:49,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
11161,Treebrowser of workarea 'order browser',finished,30.03.2017 03:37:53,30.03.2017 03:39:06,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11162,Selection of an existing order,finished,30.03.2017 03:41:19,30.03.2017 03:43:27,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11163,Edit an order (via double click),finished,30.03.2017 03:20:57,30.03.2017 03:22:25,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11165,Symbols - case symbols in header,finished,30.03.2017 07:21:29,30.03.2017 07:22:35,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11166,Edit an order (via pop-up menu),finished,30.03.2017 03:22:29,30.03.2017 03:23:58,Order,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11167,Symbols - patient symbols in header,finished,30.03.2017 07:22:39,30.03.2017 07:23:36,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11169,Notes - case note from header,finished,30.03.2017 07:23:40,30.03.2017 07:26:27,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11170,Notes - patient note from header,finished,30.03.2017 07:26:31,30.03.2017 07:29:19,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11171,Start Workflow - general and patient related workarea (data comparison),finished,30.03.2017 06:11:54,30.03.2017 06:14:32,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11174,Single process - resource fix (directly from open document),finished,30.03.2017 09:10:03,30.03.2017 09:13:58,Workflow,445763,4.0.3,MPAQSDEVDESK01,MPAQSSNSDEV03
11175,Document Import via EDIFACT  Import successfull AND AZ found,finished,30.03.2017 08:01:41,30.03.2017 08:05:22,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
11178,Add a new block in  ''COS-Workarea'' - mandatory relation,finished,30.03.2017 03:55:33,30.03.2017 03:58:11,Document,445763,4.0.3,MPAQSEXECDESK02,MPAQSSNSDEV03
