TestCaseID,testCase_Name,testCase_State,testCase_startTimestamp,$testCase_stopTimestamp,module_Name,mpa_Patch,mpa_Release,testEnv_Client,testEnv_Server
10277,Show the content of a document with a dictation,finished,09.04.2017 03:56:58,09.04.2017 03:58:11,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10279,Symbols - process symbols (refresh after change, multiple clients),finished,09.04.2017 13:46:32,09.04.2017 13:51:03,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10285,Process program - autostart process (patient not necessary),finished,09.04.2017 15:53:59,09.04.2017 15:55:41,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10288,Subprocess - resource 'jeder',finished,09.04.2017 16:04:42,09.04.2017 16:06:24,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10289,Subprocess - resource by script,finished,09.04.2017 16:20:18,09.04.2017 16:22:38,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10291,Subprocess - multiple execution,finished,09.04.2017 15:39:00,09.04.2017 15:41:37,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10313,Edit a preferred date,finished,09.04.2017 10:19:56,09.04.2017 10:21:26,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10324,Change an existing template,finished,09.04.2017 01:58:19,09.04.2017 01:59:04,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10327,Open the workarea Patient Documents for a patient whose firstname has 18 letters,finished,09.04.2017 05:17:53,09.04.2017 05:18:36,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10352,Insert an existing TC definition,finished,09.04.2017 03:42:54,09.04.2017 03:46:21,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10358,Edit a text module of a write protected document,finished,09.04.2017 04:06:39,09.04.2017 04:09:26,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10370,Diktat anlegen aus MCC (Meierhofer) über MPAApplication.doc,finished,09.04.2017 17:22:07,09.04.2017 17:28:11,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10379,Transfer a patient via clipboard to an occupied bed,finished,09.04.2017 05:34:06,09.04.2017 05:35:39,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10380,Transfer a patient via clipboard (no patient is in the clipboard),finished,09.04.2017 05:35:43,09.04.2017 05:36:59,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10388,Create a new order position freetext,finished,09.04.2017 09:07:45,09.04.2017 09:08:10,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10392,End a patients time off,finished,09.04.2017 05:38:37,09.04.2017 05:40:57,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10397,Reset todo - mode 3 (different client),finished,09.04.2017 14:35:39,09.04.2017 14:41:17,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10400,Record a note for a case,finished,09.04.2017 04:42:41,09.04.2017 04:43:56,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10401,Record a note for a bed,finished,09.04.2017 04:45:15,09.04.2017 04:46:23,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10403,Record a note for a ward,finished,09.04.2017 04:47:36,09.04.2017 04:48:37,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10409,Delete a note for a patient,finished,09.04.2017 04:41:24,09.04.2017 04:42:37,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10410,Delete a note for a case,finished,09.04.2017 04:44:00,09.04.2017 04:45:12,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10411,Delete a note for a bed,finished,09.04.2017 04:46:27,09.04.2017 04:47:33,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10414,Delete a note for a ward,finished,09.04.2017 04:48:41,09.04.2017 04:49:40,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10419,Change ward,finished,09.04.2017 03:06:31,09.04.2017 03:08:19,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10422,Show the patient information (select patient on the treebrowser),finished,09.04.2017 03:34:49,09.04.2017 03:36:45,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10425,Show patient information (open the workarea Details Patient),finished,09.04.2017 03:18:36,09.04.2017 03:20:15,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10445,Transfer via action button,finished,09.04.2017 03:43:31,09.04.2017 03:45:29,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10446,Discharge patient via action button to pool,finished,09.04.2017 03:45:33,09.04.2017 03:47:12,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10447,Add a symbol via action button,finished,09.04.2017 03:47:16,09.04.2017 03:48:58,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10448,Add a case note via action button,finished,09.04.2017 03:49:02,09.04.2017 03:50:12,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10449,Add a bed symbol via action button,finished,09.04.2017 03:50:16,09.04.2017 03:51:28,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10450,Add a bed note via action button,finished,09.04.2017 03:51:32,09.04.2017 03:52:43,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10451,Open the workarea Patient Documents via action button,finished,09.04.2017 03:52:47,09.04.2017 03:54:19,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10452,Print work organizers via action button,finished,09.04.2017 03:54:23,09.04.2017 03:55:26,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10453,Start the dictation process via action button,finished,09.04.2017 03:55:29,09.04.2017 03:58:01,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10454,Open the appointment calendar via action button,finished,09.04.2017 03:58:04,09.04.2017 03:59:30,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10455,Open the appointments overview via action button,finished,09.04.2017 03:59:34,09.04.2017 04:00:54,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10456,Open the workarea Start Workflow via action button,finished,09.04.2017 04:00:58,09.04.2017 04:02:30,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10457,Open the workarea DRG Workplace via action button,finished,09.04.2017 04:02:34,09.04.2017 04:04:17,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10458,Create procedures by an order form via action button,finished,09.04.2017 04:06:00,09.04.2017 04:07:06,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10460,Show the procedures of a case via action button,finished,09.04.2017 04:07:09,09.04.2017 04:08:14,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10461,Permission to view wards after a change of user,finished,09.04.2017 03:12:55,09.04.2017 03:15:58,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10462,Permission to view wards after a change of the role,finished,09.04.2017 03:10:27,09.04.2017 03:12:52,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10473,Dictate for an outpatient case,finished,09.04.2017 13:28:00,09.04.2017 13:31:07,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10474,Choosing employee window has to appear in front of Leistungen WA,finished,09.04.2017 12:31:17,09.04.2017 12:32:35,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10491,Tooltip on occupied bed (forceDirectPainting is true),finished,09.04.2017 04:54:05,09.04.2017 04:56:34,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10492,Tooltip on free bed (forceDirectPainting is true),finished,09.04.2017 04:51:55,09.04.2017 04:54:01,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10493,Tooltip on a room symbol,finished,09.04.2017 04:56:38,09.04.2017 04:58:44,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10494,Tooltip on a ward symbol,finished,09.04.2017 04:58:48,09.04.2017 05:00:54,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10499,Show the bedroomward information (update bed information),finished,09.04.2017 03:22:23,09.04.2017 03:24:31,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10505,Save procedures by an order in workflow (auto save on forward),finished,09.04.2017 12:52:57,09.04.2017 12:54:19,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10510,Single process - forward-command enabled,finished,09.04.2017 16:06:28,09.04.2017 16:08:02,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10512,Add a main-diagnosis to a case,finished,09.04.2017 04:08:18,09.04.2017 04:10:35,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10571,Symbol for wards,finished,09.04.2017 03:08:22,09.04.2017 03:08:42,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10576,Insert a mobile bed,finished,09.04.2017 03:24:35,09.04.2017 03:25:42,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10577,Remove a mobile bed,finished,09.04.2017 03:25:45,09.04.2017 03:26:49,Bed management,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10593,Protocolation of action Vorlage.newObject on document-templates,finished,09.04.2017 06:26:46,09.04.2017 06:29:52,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10608,Reset todo - mode 3 (same client),finished,09.04.2017 14:46:56,09.04.2017 14:48:13,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10613,Back to todo list - subprocess (resource 'jeder'),finished,09.04.2017 14:42:43,09.04.2017 14:43:29,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
10627,Planning surgery appt without case,finished,09.04.2017 17:07:37,09.04.2017 17:12:47,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10638,Search by Specialty,finished,09.04.2017 15:02:39,09.04.2017 15:04:05,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10639,Search by Planned Date,finished,09.04.2017 15:04:12,09.04.2017 15:05:36,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10657,Open WA OP Dokumentation 1,finished,09.04.2017 15:48:33,09.04.2017 15:51:57,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10666,Commit SurgerySession - UserQuestion,finished,09.04.2017 15:24:36,09.04.2017 15:28:59,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10667,Commit SurgerySession - SurgerySession validators,finished,09.04.2017 15:20:27,09.04.2017 15:24:28,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10671,Button Stationären Aufenthalt  Current case,finished,09.04.2017 15:12:17,09.04.2017 15:16:06,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10673,Workarea OP PlanungSurgery Planning,finished,09.04.2017 14:41:21,09.04.2017 14:45:06,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10677,Button Set case to surgery session,finished,09.04.2017 16:21:13,09.04.2017 16:24:48,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10680,Updating of surgery state and progress in Surgery appointment calendar,finished,09.04.2017 16:39:39,09.04.2017 16:48:31,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10688,SpeechMike - Dictate from Bed Management,finished,09.04.2017 07:22:49,09.04.2017 07:26:36,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10700,Customizing OP PersonalStaff Type,finished,09.04.2017 17:32:05,09.04.2017 17:35:47,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10715,Workarea OP Calender,finished,09.04.2017 14:56:30,09.04.2017 15:00:58,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10716,Display OP Header,finished,09.04.2017 14:45:17,09.04.2017 14:51:32,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10720,Change Planned duration of surgeryOP,finished,09.04.2017 17:24:39,09.04.2017 17:29:10,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
10790,SpeechMike - Start to listen a dictation while editing an other one,finished,09.04.2017 07:42:44,09.04.2017 07:44:32,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10843,SpeechMike - Start 2 dictations,finished,09.04.2017 07:31:40,09.04.2017 07:33:57,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10858,SpeechMike - Information about a dictation is shown on the window title,finished,09.04.2017 07:50:20,09.04.2017 07:52:13,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10859,SpeechMike - Start to listen a dictation while listening to an other one,finished,09.04.2017 07:40:49,09.04.2017 07:42:40,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10871,Delete document - dictation,finished,09.04.2017 02:25:56,09.04.2017 02:29:52,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10915,Export von Diagnoses  Leistungen,finished,09.04.2017 04:19:06,09.04.2017 04:35:53,HL7,446033,HEAD,MPAQSDEVDESK01,MPAQSSNSEXEC3
10919,SpeechMike - Add a dictation to an existing Word document,finished,09.04.2017 07:56:12,09.04.2017 08:00:28,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10981,Open clinical document not reinitializing textblocks,finished,09.04.2017 12:04:48,09.04.2017 12:07:07,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10982,Open clinical document reinitializing textblocks,finished,09.04.2017 12:07:10,09.04.2017 12:09:29,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
10996,Customizing of AuthenticationProperties on non-Systema-Vendors,finished,09.04.2017 10:52:55,09.04.2017 10:53:32,Session Handling,446033,HEAD,MPAQSDEVDESK01,MPAQSSNSEXEC3
11004,Open WA OP Dokumentation 2,finished,09.04.2017 15:52:05,09.04.2017 15:56:04,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
11010,Button Eingriff hinzufügen  Add surgeryOP,finished,09.04.2017 15:56:11,09.04.2017 15:59:25,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
11067,Use connections in an order, save it,finished,09.04.2017 09:39:17,09.04.2017 09:40:30,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11082,View Headerinformation - Waiting listInpatient case,finished,09.04.2017 14:51:39,09.04.2017 14:55:04,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
11087,Planning surgery appt with case,finished,09.04.2017 17:12:55,09.04.2017 17:15:52,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
11092,Available orders (no ordertype associated),failed,09.04.2017 09:40:34,09.04.2017 09:43:13,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11095,Search by OP Name,finished,09.04.2017 15:01:05,09.04.2017 15:02:32,Surgery Planning and Documentation,446033,HEAD,MPAQSEXECDESK02,MPAQSSNSEXEC3
11099,Delete an order via button (select yes),finished,09.04.2017 10:54:14,09.04.2017 10:56:10,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11100,Delete an order via button (select no),finished,09.04.2017 10:56:14,09.04.2017 10:57:18,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11101,Update document information,finished,09.04.2017 05:45:47,09.04.2017 05:47:07,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11102,Delete an order via button (select cancel),finished,09.04.2017 10:57:21,09.04.2017 10:58:23,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11103,Delete an order via pop-up menu (select cancel),finished,09.04.2017 11:00:39,09.04.2017 11:01:40,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11104,Update view DokumentEditor when changing Role,finished,09.04.2017 05:26:08,09.04.2017 05:30:08,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11105,Delete an order via pop-up menu (select yes),finished,09.04.2017 10:58:27,09.04.2017 10:59:30,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11106,Delete an order via pop-up menu (select no),finished,09.04.2017 10:59:33,09.04.2017 11:00:35,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11108,Print OrganisationsmittelWorkorganizers different Printer,finished,09.04.2017 09:12:47,09.04.2017 09:13:54,Label and Formular Printing,446033,HEAD,MPAQSDEVDESK01,MPAQSSNSEXEC3
11124,Create a new MaterialType,finished,09.04.2017 09:19:26,09.04.2017 09:20:58,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11133,Create a new OrderProfile,finished,09.04.2017 09:16:08,09.04.2017 09:19:22,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11160,External EDIFACT Distribution of documents  simple file_name_expression,finished,09.04.2017 16:06:47,09.04.2017 16:09:48,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11161,Treebrowser of workarea 'order browser',finished,09.04.2017 10:32:12,09.04.2017 10:33:24,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11162,Selection of an existing order,finished,09.04.2017 10:35:42,09.04.2017 10:37:52,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11163,Edit an order (via double click),finished,09.04.2017 10:14:59,09.04.2017 10:16:25,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11165,Symbols - case symbols in header,finished,09.04.2017 14:18:57,09.04.2017 14:20:01,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11166,Edit an order (via pop-up menu),finished,09.04.2017 10:16:28,09.04.2017 10:17:56,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11167,Symbols - patient symbols in header,finished,09.04.2017 14:20:05,09.04.2017 14:21:05,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11169,Notes - case note from header,finished,09.04.2017 14:21:09,09.04.2017 14:23:55,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11170,Notes - patient note from header,finished,09.04.2017 14:23:59,09.04.2017 14:26:47,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11171,Start Workflow - general and patient related workarea (data comparison),finished,09.04.2017 13:09:01,09.04.2017 13:11:42,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11174,Single process - resource fix (directly from open document),finished,09.04.2017 16:09:49,09.04.2017 16:13:39,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11175,Document Import via EDIFACT  Import successfull AND AZ found,finished,09.04.2017 16:12:12,09.04.2017 16:15:27,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11178,Add a new block in  ''COS-Workarea'' - mandatory relation,finished,09.04.2017 12:21:02,09.04.2017 12:23:37,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11179,Start Workflow - 'Gestartet',finished,09.04.2017 13:38:14,09.04.2017 13:38:54,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11180,Print an order,finished,09.04.2017 12:00:47,09.04.2017 12:03:47,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11181,Show appointments - additional workflow workarea,finished,09.04.2017 17:30:35,09.04.2017 17:32:42,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11182,Print an order directly from open form,finished,09.04.2017 12:11:33,09.04.2017 12:13:36,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11185,Print an order (no printtemplate associated),finished,09.04.2017 12:06:53,09.04.2017 12:08:28,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11187,Print an order (change number of copies),finished,09.04.2017 12:03:50,09.04.2017 12:05:10,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11188,Print an order (no printtemplate selected),finished,09.04.2017 12:05:13,09.04.2017 12:06:49,Order,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
11190,Document Import via EDIFACT  Import successfull and AZ NOT found,finished,09.04.2017 16:15:31,09.04.2017 16:17:46,Document,446033,HEAD,MPAQSEXECDESK01,MPAQSSNSEXEC3
11200,Todo List - refresh number of entries (single resource),finished,09.04.2017 14:16:46,09.04.2017 14:17:30,Workflow,446033,HEAD,MPAQSDEVDESK03,MPAQSSNSEXEC3
