TestCaseID,testCase_Name,testCase_State,testCase_startTimestamp,$testCase_stopTimestamp,module_Name,mpa_Patch,mpa_Release,testEnv_Client,testEnv_Server
10457,Open the workarea DRG Workplace via action button,finished,18.03.2017 10:21:54,18.03.2017 10:23:42,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10458,Create procedures by an order form via action button,finished,18.03.2017 10:25:34,18.03.2017 10:26:43,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10460,Show the procedures of a case via action button,finished,18.03.2017 10:26:49,18.03.2017 10:27:57,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10461,Permission to view wards after a change of user,finished,18.03.2017 09:28:32,18.03.2017 09:31:40,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10462,Permission to view wards after a change of the role,finished,18.03.2017 09:25:58,18.03.2017 09:28:27,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10471,medical discharge not allowed - followed by user change,finished,18.03.2017 23:15:41,18.03.2017 23:22:07,Diagnoses Procedure,445182,3.14,MPAQSDEVDESK02,MPAQSSNSDEV01
10473,Dictate for an outpatient case,finished,18.03.2017 17:22:21,18.03.2017 17:25:33,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10474,Choosing employee window has to appear in front of Leistungen WA,finished,18.03.2017 19:31:18,18.03.2017 19:32:40,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10491,Tooltip on occupied bed (forceDirectPainting is true),finished,18.03.2017 11:15:52,18.03.2017 11:18:29,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10492,Tooltip on free bed (forceDirectPainting is true),finished,18.03.2017 11:13:40,18.03.2017 11:15:47,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10493,Tooltip on a room symbol,finished,18.03.2017 11:18:34,18.03.2017 11:20:43,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10494,Tooltip on a ward symbol,finished,18.03.2017 11:20:49,18.03.2017 11:23:00,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10499,Show the bedroomward information (update bed information),finished,18.03.2017 09:38:33,18.03.2017 09:40:46,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10505,Save procedures by an order in workflow (auto save on forward),finished,18.03.2017 19:55:00,18.03.2017 19:56:27,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10510,Single process - forward-command enabled,finished,18.03.2017 23:16:23,18.03.2017 23:18:04,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10512,Add a main-diagnosis to a case,finished,18.03.2017 10:28:04,18.03.2017 10:30:31,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10571,Symbol for wards,finished,18.03.2017 09:23:44,18.03.2017 09:24:07,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10576,Insert a mobile bed,finished,18.03.2017 09:40:52,18.03.2017 09:42:04,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10577,Remove a mobile bed,finished,18.03.2017 09:42:10,18.03.2017 09:43:20,Bed management,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10593,Protocolation of action Vorlage.newObject on document-templates,finished,18.03.2017 12:49:15,18.03.2017 12:52:15,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10608,Reset todo - mode 3 (same client),finished,18.03.2017 21:54:30,18.03.2017 21:55:49,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10613,Back to todo list - subprocess (resource 'jeder'),finished,18.03.2017 21:49:59,18.03.2017 21:50:47,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
10627,Planning surgery appt without case,finished,18.03.2017 21:15:16,18.03.2017 21:19:27,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10638,Search by Specialty,finished,18.03.2017 19:43:30,18.03.2017 19:44:50,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10639,Search by Planned Date,finished,18.03.2017 19:44:54,18.03.2017 19:46:14,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10657,Open WA OP Dokumentation 1,finished,18.03.2017 20:21:11,18.03.2017 20:23:34,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10666,Commit SurgerySession - UserQuestion,finished,18.03.2017 20:01:35,18.03.2017 20:05:06,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10667,Commit SurgerySession - SurgerySession validators,finished,18.03.2017 19:58:06,18.03.2017 20:01:31,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10671,Button Stationären Aufenthalt  Current case,finished,18.03.2017 19:52:12,18.03.2017 19:54:52,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10673,Workarea OP PlanungSurgery Planning,finished,18.03.2017 19:25:54,18.03.2017 19:29:10,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10677,Button Set case to surgery session,finished,18.03.2017 20:43:03,18.03.2017 20:45:44,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10680,Updating of surgery state and progress in Surgery appointment calendar,finished,18.03.2017 20:56:34,18.03.2017 21:02:21,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10688,SpeechMike - Dictate from Bed Management,finished,18.03.2017 13:44:47,18.03.2017 13:48:29,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10700,Customizing OP PersonalStaff Type,finished,18.03.2017 21:35:58,18.03.2017 21:39:12,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10715,Workarea OP Calender,finished,18.03.2017 19:38:01,18.03.2017 19:41:59,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10716,Display OP Header,finished,18.03.2017 19:29:14,18.03.2017 19:33:54,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10720,Change Planned duration of surgeryOP,finished,18.03.2017 21:29:38,18.03.2017 21:33:28,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
10777,Search for clinical comments,finished,18.03.2017 17:04:07,18.03.2017 17:05:14,Patient Administration,445182,3.14,MPAQSDEVDESK02,MPAQSSNSDEV01
10790,SpeechMike - Start to listen a dictation while editing an other one,finished,18.03.2017 14:04:16,18.03.2017 14:06:04,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10843,SpeechMike - Start 2 dictations,finished,18.03.2017 13:53:28,18.03.2017 13:55:40,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10858,SpeechMike - Information about a dictation is shown on the window title,finished,18.03.2017 14:11:47,18.03.2017 14:13:37,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10859,SpeechMike - Start to listen a dictation while listening to an other one,finished,18.03.2017 14:02:24,18.03.2017 14:04:13,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10871,Delete document - dictation,finished,18.03.2017 08:51:06,18.03.2017 08:55:05,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10915,Export von Diagnoses  Leistungen,finished,18.03.2017 10:42:55,18.03.2017 11:00:04,HL7,445182,3.14,MPAQSDEVDESK03,MPAQSSNSDEV01
10919,SpeechMike - Add a dictation to an existing Word document,finished,18.03.2017 14:17:32,18.03.2017 14:21:46,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10975,Select several appointments (Rel. = 3.9),finished,18.03.2017 19:14:08,18.03.2017 19:17:35,Appointment,445182,3.14,MPAQSDEVDESK02,MPAQSSNSDEV01
10981,Open clinical document not reinitializing textblocks,finished,18.03.2017 16:02:27,18.03.2017 16:04:41,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10982,Open clinical document reinitializing textblocks,finished,18.03.2017 16:04:45,18.03.2017 16:06:59,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
10996,Customizing of AuthenticationProperties on non-Systema-Vendors,finished,18.03.2017 17:43:43,18.03.2017 17:44:18,Session Handling,445182,3.14,MPAQSDEVDESK03,MPAQSSNSDEV01
11004,Open WA OP Dokumentation 2,finished,18.03.2017 20:23:38,18.03.2017 20:26:28,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
11010,Button Eingriff hinzufügen  Add surgeryOP,finished,18.03.2017 20:26:31,18.03.2017 20:29:05,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
11067,Use connections in an order, save it,finished,18.03.2017 16:26:26,18.03.2017 16:27:43,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11082,View Headerinformation - Waiting listInpatient case,finished,18.03.2017 19:33:58,18.03.2017 19:36:48,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
11087,Planning surgery appt with case,finished,18.03.2017 21:19:30,18.03.2017 21:22:05,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
11092,Available orders (no ordertype associated),failed,18.03.2017 16:27:48,18.03.2017 16:30:29,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11095,Search by OP Name,finished,18.03.2017 19:42:03,18.03.2017 19:43:26,Surgery Planning and Documentation,445182,3.14,MPAQSDEVDESK01,MPAQSSNSDEV01
11099,Delete an order via button (select yes),finished,18.03.2017 17:46:01,18.03.2017 17:48:02,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11100,Delete an order via button (select no),finished,18.03.2017 17:48:08,18.03.2017 17:49:17,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11101,Update document information,finished,18.03.2017 12:08:57,18.03.2017 12:10:16,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
11102,Delete an order via button (select cancel),finished,18.03.2017 17:49:23,18.03.2017 17:50:34,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11103,Delete an order via pop-up menu (select cancel),finished,18.03.2017 17:53:05,18.03.2017 17:54:13,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11104,Update view DokumentEditor when changing Role,finished,18.03.2017 11:49:49,18.03.2017 11:53:44,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
11105,Delete an order via pop-up menu (select yes),finished,18.03.2017 17:50:39,18.03.2017 17:51:47,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11106,Delete an order via pop-up menu (select no),finished,18.03.2017 17:51:52,18.03.2017 17:52:59,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11108,Print OrganisationsmittelWorkorganizers different Printer,finished,18.03.2017 15:34:36,18.03.2017 15:35:43,Label and Formular Printing,445182,3.14,MPAQSDEVDESK03,MPAQSSNSDEV01
11124,Create a new MaterialType,failed,18.03.2017 16:05:14,18.03.2017 16:06:26,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11126,Start planned process automatically due to Assoc TerminBuchAutoStartMetaProzess,finished,18.03.2017 21:39:56,18.03.2017 21:42:39,Appointment,445182,3.14,MPAQSDEVDESK02,MPAQSSNSDEV01
11133,Create a new OrderProfile,failed,18.03.2017 16:03:53,18.03.2017 16:05:08,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11160,External EDIFACT Distribution of documents  simple file_name_expression,finished,19.03.2017 20:54:31,19.03.2017 20:57:25,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
11161,Treebrowser of workarea 'order browser',finished,18.03.2017 17:22:18,18.03.2017 17:23:37,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11162,Selection of an existing order,finished,18.03.2017 17:26:07,18.03.2017 17:28:23,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11163,Edit an order (via double click),finished,18.03.2017 17:04:11,18.03.2017 17:05:47,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11165,Symbols - case symbols in header,finished,18.03.2017 21:25:04,18.03.2017 21:26:15,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11166,Edit an order (via pop-up menu),finished,18.03.2017 17:05:53,18.03.2017 17:07:24,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11167,Symbols - patient symbols in header,finished,18.03.2017 21:26:21,18.03.2017 21:27:23,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11169,Notes - case note from header,finished,18.03.2017 21:27:29,18.03.2017 21:30:26,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11170,Notes - patient note from header,finished,18.03.2017 21:30:32,18.03.2017 21:33:30,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11171,Start Workflow - general and patient related workarea (data comparison),finished,18.03.2017 20:10:38,18.03.2017 20:13:24,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11174,Single process - resource fix (directly from open document),finished,18.03.2017 23:20:05,18.03.2017 23:24:18,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11175,Document Import via EDIFACT  Import successfull AND AZ found,finished,19.03.2017 20:59:51,19.03.2017 21:03:13,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
11178,Add a new block in  ''COS-Workarea'' - mandatory relation,finished,18.03.2017 16:18:13,18.03.2017 16:20:39,Document,445182,3.14,MPAQSEXECDESK01,MPAQSSNSDEV01
11179,Start Workflow - 'Gestartet',finished,18.03.2017 20:41:46,18.03.2017 20:42:29,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11180,Print an order,finished,18.03.2017 18:57:32,18.03.2017 19:00:44,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11181,Show appointments - additional workflow workarea,finished,19.03.2017 00:47:01,19.03.2017 00:49:13,Workflow,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
11182,Print an order directly from open form,finished,18.03.2017 19:09:36,18.03.2017 19:11:58,Order,445182,3.14,MPAQSEXECDESK02,MPAQSSNSDEV01
