TestCaseID,testCase_Name,testCase_State,testCase_startTimestamp,$testCase_stopTimestamp,module_Name,mpa_Patch,mpa_Release,testEnv_Client,testEnv_Server
10289,Subprocess - resource by script,finished,21.04.2017 08:05:31,21.04.2017 08:07:55,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10291,Subprocess - multiple execution,finished,21.04.2017 07:23:24,21.04.2017 07:26:04,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10313,Edit a preferred date,finished,21.04.2017 02:07:56,21.04.2017 02:09:26,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10324,Change an existing template,finished,20.04.2017 18:14:29,20.04.2017 18:15:17,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10327,Open the workarea Patient Documents for a patient whose firstname has 18 letters,finished,20.04.2017 22:03:00,20.04.2017 22:03:50,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10330,medical discharge,finished,21.04.2017 03:29:00,21.04.2017 03:31:36,Diagnoses Procedure,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10340,LKF UserRole change (gf.viewer.def.DefDefinitionDLDialog.standard),finished,21.04.2017 02:51:14,21.04.2017 02:54:04,Diagnoses Procedure,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10352,Insert an existing TC definition,finished,20.04.2017 20:13:10,20.04.2017 20:16:55,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10358,Edit a text module of a write protected document,finished,20.04.2017 20:40:58,20.04.2017 20:44:02,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10363,Move an appointment by drag&drop into not available area (plan),finished,20.04.2017 19:46:06,20.04.2017 19:47:32,Appointment,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10365,Move an appointment by cut&paste into not available area (plan),finished,20.04.2017 19:49:10,20.04.2017 19:51:09,Appointment,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10370,Diktat anlegen aus MCC (Meierhofer) über MPAApplication.doc,finished,21.04.2017 09:44:49,21.04.2017 09:50:12,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10379,Transfer a patient via clipboard to an occupied bed,finished,20.04.2017 21:24:07,20.04.2017 21:25:41,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10380,Transfer a patient via clipboard (no patient is in the clipboard),finished,20.04.2017 21:25:44,20.04.2017 21:27:02,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10388,Create a new order position freetext,finished,21.04.2017 00:55:41,21.04.2017 00:56:07,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10392,End a patients time off,finished,20.04.2017 21:28:40,20.04.2017 21:31:02,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10397,Reset todo - mode 3 (different client),finished,21.04.2017 06:22:02,21.04.2017 06:27:40,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10400,Record a note for a case,finished,20.04.2017 20:32:20,20.04.2017 20:33:35,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10401,Record a note for a bed,finished,20.04.2017 20:34:54,20.04.2017 20:36:02,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10403,Record a note for a ward,finished,20.04.2017 20:37:15,20.04.2017 20:38:17,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10409,Delete a note for a patient,finished,20.04.2017 20:31:04,20.04.2017 20:32:17,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10410,Delete a note for a case,finished,20.04.2017 20:33:38,20.04.2017 20:34:51,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10411,Delete a note for a bed,finished,20.04.2017 20:36:05,20.04.2017 20:37:12,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10414,Delete a note for a ward,finished,20.04.2017 20:38:20,20.04.2017 20:39:19,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10419,Change ward,finished,20.04.2017 18:56:55,20.04.2017 18:58:43,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10422,Show the patient information (select patient on the treebrowser),finished,20.04.2017 19:25:11,20.04.2017 19:27:06,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10425,Show patient information (open the workarea Details Patient),finished,20.04.2017 19:08:51,20.04.2017 19:10:33,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10445,Transfer via action button,finished,20.04.2017 19:33:54,20.04.2017 19:35:53,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10446,Discharge patient via action button to pool,finished,20.04.2017 19:35:56,20.04.2017 19:37:36,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10447,Add a symbol via action button,finished,20.04.2017 19:37:39,20.04.2017 19:39:22,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10448,Add a case note via action button,finished,20.04.2017 19:39:25,20.04.2017 19:40:37,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10449,Add a bed symbol via action button,finished,20.04.2017 19:40:40,20.04.2017 19:41:52,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10450,Add a bed note via action button,finished,20.04.2017 19:41:55,20.04.2017 19:43:07,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10451,Open the workarea Patient Documents via action button,finished,20.04.2017 19:43:10,20.04.2017 19:44:45,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10452,Print work organizers via action button,finished,20.04.2017 19:44:48,20.04.2017 19:45:54,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10453,Start the dictation process via action button,finished,20.04.2017 19:45:58,20.04.2017 19:48:31,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10454,Open the appointment calendar via action button,finished,20.04.2017 19:48:34,20.04.2017 19:50:02,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10455,Open the appointments overview via action button,finished,20.04.2017 19:50:06,20.04.2017 19:51:29,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10456,Open the workarea Start Workflow via action button,finished,20.04.2017 19:51:32,20.04.2017 19:53:08,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10457,Open the workarea DRG Workplace via action button,finished,20.04.2017 19:53:12,20.04.2017 19:54:58,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10458,Create procedures by an order form via action button,finished,20.04.2017 19:56:40,20.04.2017 19:57:46,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10460,Show the procedures of a case via action button,finished,20.04.2017 19:57:50,20.04.2017 19:58:55,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10461,Permission to view wards after a change of user,finished,20.04.2017 19:03:15,20.04.2017 19:06:16,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10462,Permission to view wards after a change of the role,finished,20.04.2017 19:00:48,20.04.2017 19:03:12,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10471,medical discharge not allowed - followed by user change,finished,21.04.2017 03:31:42,21.04.2017 03:38:11,Diagnoses Procedure,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10473,Dictate for an outpatient case,finished,21.04.2017 05:27:35,21.04.2017 05:31:10,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10474,Choosing employee window has to appear in front of Leistungen WA,finished,21.04.2017 04:19:21,21.04.2017 04:20:41,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10491,Tooltip on occupied bed (forceDirectPainting is true),finished,20.04.2017 20:43:43,20.04.2017 20:46:13,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10492,Tooltip on free bed (forceDirectPainting is true),finished,20.04.2017 20:41:34,20.04.2017 20:43:40,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10493,Tooltip on a room symbol,finished,20.04.2017 20:46:16,20.04.2017 20:48:23,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10494,Tooltip on a ward symbol,finished,20.04.2017 20:48:26,20.04.2017 20:50:34,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10499,Show the bedroomward information (update bed information),finished,20.04.2017 19:12:40,20.04.2017 19:14:50,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10505,Save procedures by an order in workflow (auto save on forward),finished,21.04.2017 04:41:01,21.04.2017 04:42:26,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10510,Single process - forward-command enabled,finished,21.04.2017 07:51:19,21.04.2017 07:52:55,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10512,Add a main-diagnosis to a case,finished,20.04.2017 19:58:58,20.04.2017 20:01:16,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10571,Symbol for wards,finished,20.04.2017 18:58:46,20.04.2017 18:59:05,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10576,Insert a mobile bed,finished,20.04.2017 19:14:53,20.04.2017 19:16:01,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10577,Remove a mobile bed,finished,20.04.2017 19:16:04,20.04.2017 19:17:10,Bed management,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10593,Protocolation of action Vorlage.newObject on document-templates,finished,20.04.2017 23:18:38,20.04.2017 23:21:53,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10608,Reset todo - mode 3 (same client),finished,21.04.2017 06:33:15,21.04.2017 06:34:32,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10613,Back to todo list - subprocess (resource 'jeder'),finished,21.04.2017 06:29:03,21.04.2017 06:29:50,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
10627,Planning surgery appt without case,finished,21.04.2017 07:55:29,21.04.2017 07:59:49,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10638,Search by Specialty,finished,21.04.2017 06:22:13,21.04.2017 06:23:33,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10639,Search by Planned Date,finished,21.04.2017 06:23:36,21.04.2017 06:24:55,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10657,Open WA OP Dokumentation 1,finished,21.04.2017 07:00:24,21.04.2017 07:02:48,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10666,Commit SurgerySession - UserQuestion,finished,21.04.2017 06:40:21,21.04.2017 06:43:58,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10667,Commit SurgerySession - SurgerySession validators,finished,21.04.2017 06:36:48,21.04.2017 06:40:17,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10671,Button Stationären Aufenthalt  Current case,finished,21.04.2017 06:30:48,21.04.2017 06:33:32,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10673,Workarea OP PlanungSurgery Planning,finished,21.04.2017 06:04:14,21.04.2017 06:07:37,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10677,Button Set case to surgery session,finished,21.04.2017 07:22:31,21.04.2017 07:25:14,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10680,Updating of surgery state and progress in Surgery appointment calendar,finished,21.04.2017 07:36:15,21.04.2017 07:42:10,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10688,SpeechMike - Dictate from Bed Management,finished,21.04.2017 00:18:31,21.04.2017 00:22:53,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10700,Customizing OP PersonalStaff Type,finished,21.04.2017 08:16:33,21.04.2017 08:19:50,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10715,Workarea OP Calender,finished,21.04.2017 06:16:42,21.04.2017 06:20:43,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10716,Display OP Header,finished,21.04.2017 06:07:43,21.04.2017 06:12:33,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10720,Change Planned duration of surgeryOP,finished,21.04.2017 08:10:08,21.04.2017 08:14:04,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
10777,Search for clinical comments,finished,21.04.2017 08:14:40,21.04.2017 08:15:47,Patient Administration,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10790,SpeechMike - Start to listen a dictation while editing an other one,finished,21.04.2017 00:41:37,21.04.2017 00:43:47,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10843,SpeechMike - Start 2 dictations,finished,21.04.2017 00:28:48,21.04.2017 00:31:26,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10858,SpeechMike - Information about a dictation is shown on the window title,finished,21.04.2017 00:50:05,21.04.2017 00:52:21,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10859,SpeechMike - Start to listen a dictation while listening to an other one,finished,21.04.2017 00:39:17,21.04.2017 00:41:31,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10871,Delete document - dictation,finished,20.04.2017 18:45:02,20.04.2017 18:49:38,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10915,Export von Diagnoses  Leistungen,finished,20.04.2017 20:34:50,20.04.2017 20:51:38,HL7,446331,3.14.3,MPAQSDEVDESK03,MPAQSSNSEXEC2
10919,SpeechMike - Add a dictation to an existing Word document,finished,21.04.2017 00:57:10,21.04.2017 01:01:58,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10975,Select several appointments (Rel. = 3.9),finished,20.04.2017 18:11:11,20.04.2017 18:14:38,Appointment,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
10981,Open clinical document not reinitializing textblocks,finished,21.04.2017 04:02:00,21.04.2017 04:04:21,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10982,Open clinical document reinitializing textblocks,finished,21.04.2017 04:04:27,21.04.2017 04:06:51,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
10996,Customizing of AuthenticationProperties on non-Systema-Vendors,finished,21.04.2017 03:50:39,21.04.2017 03:51:15,Session Handling,446331,3.14.3,MPAQSDEVDESK03,MPAQSSNSEXEC2
11004,Open WA OP Dokumentation 2,finished,21.04.2017 07:02:52,21.04.2017 07:05:41,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
11010,Button Eingriff hinzufügen  Add surgeryOP,finished,21.04.2017 07:05:45,21.04.2017 07:08:20,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
11067,Use connections in an order, save it,finished,21.04.2017 01:27:05,21.04.2017 01:28:20,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11082,View Headerinformation - Waiting listInpatient case,finished,21.04.2017 06:12:36,21.04.2017 06:15:29,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
11087,Planning surgery appt with case,finished,21.04.2017 07:59:53,21.04.2017 08:02:28,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
11092,Available orders (no ordertype associated),failed,21.04.2017 01:28:23,21.04.2017 01:30:59,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11095,Search by OP Name,finished,21.04.2017 06:20:47,21.04.2017 06:22:09,Surgery Planning and Documentation,446331,3.14.3,MPAQSEXECDESK01,MPAQSSNSEXEC2
11099,Delete an order via button (select yes),finished,21.04.2017 02:42:00,21.04.2017 02:43:55,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11100,Delete an order via button (select no),finished,21.04.2017 02:43:59,21.04.2017 02:45:03,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11101,Update document information,finished,20.04.2017 22:31:04,20.04.2017 22:32:40,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
11102,Delete an order via button (select cancel),finished,21.04.2017 02:45:06,21.04.2017 02:46:11,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11103,Delete an order via pop-up menu (select cancel),finished,21.04.2017 02:48:26,21.04.2017 02:49:30,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11104,Update view DokumentEditor when changing Role,finished,20.04.2017 22:11:04,20.04.2017 22:15:11,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
11105,Delete an order via pop-up menu (select yes),finished,21.04.2017 02:46:14,21.04.2017 02:47:17,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11106,Delete an order via pop-up menu (select no),finished,21.04.2017 02:47:20,21.04.2017 02:48:23,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11108,Print OrganisationsmittelWorkorganizers different Printer,finished,21.04.2017 01:35:44,21.04.2017 01:36:53,Label and Formular Printing,446331,3.14.3,MPAQSDEVDESK03,MPAQSSNSEXEC2
11124,Create a new MaterialType,finished,21.04.2017 01:07:17,21.04.2017 01:08:51,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11126,Start planned process automatically due to Assoc TerminBuchAutoStartMetaProzess,finished,20.04.2017 20:38:33,20.04.2017 20:41:18,Appointment,446331,3.14.3,MPAQSDEVDESK02,MPAQSSNSEXEC2
11133,Create a new OrderProfile,finished,21.04.2017 01:04:01,21.04.2017 01:07:14,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11160,External EDIFACT Distribution of documents  simple file_name_expression,finished,21.04.2017 08:23:01,21.04.2017 08:26:24,Document,446331,3.14.3,MPAQSEXECDESK02,MPAQSSNSEXEC2
11161,Treebrowser of workarea 'order browser',finished,21.04.2017 02:20:00,21.04.2017 02:21:12,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11162,Selection of an existing order,finished,21.04.2017 02:23:28,21.04.2017 02:25:37,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11163,Edit an order (via double click),finished,21.04.2017 02:02:56,21.04.2017 02:04:25,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11165,Symbols - case symbols in header,finished,21.04.2017 06:05:14,21.04.2017 06:06:21,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11166,Edit an order (via pop-up menu),finished,21.04.2017 02:04:28,21.04.2017 02:05:57,Order,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11167,Symbols - patient symbols in header,finished,21.04.2017 06:06:24,21.04.2017 06:07:23,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11169,Notes - case note from header,finished,21.04.2017 06:07:26,21.04.2017 06:10:15,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11170,Notes - patient note from header,finished,21.04.2017 06:10:18,21.04.2017 06:13:07,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11171,Start Workflow - general and patient related workarea (data comparison),finished,21.04.2017 04:55:04,21.04.2017 04:57:45,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
11174,Single process - resource fix (directly from open document),finished,21.04.2017 07:54:43,21.04.2017 07:58:40,Workflow,446331,3.14.3,MPAQSDEVDESK01,MPAQSSNSEXEC2
